ID	t	A0	notFoundBySE
17730	10	0.559497	
17730	14	0.0918792	
17731	0	0.562473	
17731	1	0.506933	
17731	3	0.394733	
17731	5	0.321192	
17731	7	0.294898	
17731	10	0.459376	
17732	0	0.402123	
17732	1	0.400524	
17732	3	0.269688	
17732	5	0.190931	
17732	7	0.168646	
17732	14	0.10003	
17733	0	0.370297	
17733	1	0.365857	
17733	3	0.322028	
17733	10	0.097803	
17734	0	0.457545	
17734	1	0.503487	
17734	7	0.387725	
17734	14	0.3084	
17735	1	0.448735	
17735	3	0.366313	
17735	5	0.320456	
17735	7	0.291833	
17735	10	0.256356	
17735	14	0.172482	
17736	0	0.460849	
17736	1	0.317507	
17736	3	0.377896	
17736	7	0.33608	
17736	10	0.238083	
17736	14	0.223425	
17737	0	0.481388	
17737	1	0.419766	
17737	3	0.31249	
17737	5	0.491409	
17737	7	0.300898	
17737	10	0.399185	
17737	14	0.196211	
17738	0	0.496257	
17738	1	0.500539	
17738	3	0.453224	
17738	5	0.409325	
17738	7	0.375244	
17738	10	0.342785	
17738	14	0.298942	
17739	0	0.563921	
17739	1	0.553116	
17739	3	0.501217	
17739	5	0.47924	
17739	7	0.450429	
17739	10	0.388734	
17739	14	0.362205	
17740	0	0.277594	
17740	7	0.308847	
17740	10	0.264241	
17740	14	0.220713	
17741	0	0.348283	
17741	1	0.314942	
17741	3	0.216477	
17741	7	0.208788	
17742	0	0.490267	
17742	1	0.511765	
17742	5	0.211933	
17742	7	0.549206	
17742	14	0.270706	
17743	0	0.35063	
17743	1	0.34769	
17743	3	0.301647	
17743	5	0.279963	
17743	7	0.262797	
17743	10	0.222949	
17743	14	0.194147	
17744	0	0.360552	
17744	1	0.343925	
17744	3	0.316279	
17744	5	0.281659	
17744	7	0.260009	
17744	10	0.412644	
17744	14	0.190611	
17745	0	0.359921	
17745	7	0.244796	
17745	10	0.687712	
17745	14	0.160926	
17746	0	0.466521	
17746	1	0.449573	
17746	3	0.447599	
17746	5	0.240519	
17746	7	0.304527	
17746	10	0.279015	
17746	14	0.241031	
17747	0	0.470345	
17747	1	0.457233	
17747	3	0.39561	
17747	5	0.387051	
17747	7	0.346226	
17747	10	0.295525	
17747	14	0.481809	
17748	0	0.366013	
17748	1	0.536038	
17748	3	0.325449	
17748	5	0.415485	
17748	7	0.429957	
17748	10	0.401834	
17748	14	0.192178	
17749	0	0.282157	
17749	1	0.274763	
17749	3	0.229812	
17749	5	0.181636	
17749	7	0.384461	
17749	10	0.371018	
17749	14	0.120377	
17750	0	0.264097	
17750	3	0.224129	
17750	5	0.181333	
17750	7	0.176492	
17750	10	0.125118	
17750	14	0.102507	
17751	0	0.358556	
17751	1	0.33467	
17751	5	0.288538	
17751	7	0.233144	
17751	10	0.225253	
17752	0	0.478404	
17752	1	0.291586	
17752	3	0.260613	
17752	7	0.388267	
17752	10	0.141434	
17753	0	0.429392	
17753	1	0.428554	
17753	3	0.368439	
17753	5	0.318389	
17753	7	0.39801	
17753	14	0.216883	
17754	0	0.47669	
17754	1	0.462761	
17754	5	0.389889	
17754	7	0.357091	
17754	14	0.200191	
17755	0	0.28032	
17755	1	0.297266	
17755	3	0.266501	
17755	5	0.192995	
17755	7	0.146425	
17755	10	0.232391	
17755	14	0.296198	
17756	0	0.472574	
17756	1	0.5183	
17756	3	0.389786	
17756	5	0.326992	
17756	7	0.292511	
17756	10	0.22766	
17756	14	0.19346	
17757	0	0.260941	
17757	1	0.258462	
17757	3	0.215048	
17757	5	0.210233	
17757	7	0.175267	
17757	10	0.125611	
17757	14	0.0568657	
17758	0	0.384313	
17758	1	0.36562	
17758	3	0.34412	
17758	5	0.285107	
17758	7	0.279103	
17758	10	0.241224	
17758	14	0.209023	
17759	0	0.525082	
17759	1	0.503289	
17759	3	0.480765	
17759	7	0.383453	
17759	10	0.328689	
17760	0	0.393851	
17760	1	0.382813	
17760	3	0.377134	
17760	5	0.307479	
17760	7	0.281868	
17760	10	0.239425	
17760	14	0.204431	
17761	0	0.335321	
17761	1	0.313175	
17761	3	0.286363	
17761	5	0.252329	
17761	7	0.224334	
17761	10	0.415937	
17762	0	0.437063	
17762	1	0.424365	
17762	3	0.392384	
17762	5	0.369253	
17762	7	0.32884	
17762	10	0.30582	
17762	14	0.248377	
17763	0	0.344701	
17763	1	0.36296	
17763	3	0.295841	
17763	7	0.255526	
17764	0	0.265493	
17764	1	0.272146	
17764	3	0.227836	
17764	5	0.194945	
17764	7	0.244521	
17764	10	0.228568	
17764	14	0.118734	
17765	0	0.651817	
17765	1	0.639973	
17765	3	0.612167	
17765	5	0.585464	
17765	7	0.562153	
17765	10	0.718489	
17765	14	0.491742	
17766	0	0.477971	
17766	7	0.363089	
17766	10	0.322915	
17766	14	0.278915	
17767	0	0.252517	
17767	1	0.223793	
17767	3	0.203801	
17767	5	0.174103	
17767	7	0.551631	
17767	10	0.115998	
17767	14	0.088019	
17768	0	0.487885	
17768	1	0.458713	
17768	3	0.473965	
17768	5	0.401853	
17768	7	0.35759	
17768	10	0.320611	
17768	14	0.285752	
17769	0	0.198022	
17769	1	0.189554	
17769	3	0.177141	
17769	5	0.164607	
17769	7	0.144377	
17769	10	0.118792	
17769	14	0.0937583	
17770	0	0.259463	
17770	5	0.17898	
17770	7	0.172133	
17770	10	0.0700434	
17771	0	0.399545	
17771	1	0.384092	
17771	3	0.345976	
17771	5	0.292101	
17771	7	0.265534	
17771	10	0.229199	
17771	14	0.175988	
17772	0	0.301586	
17772	3	0.566147	
17772	7	0.182584	
17772	14	0.0797222	
17773	0	0.645621	
17773	1	0.639826	
17773	3	0.606089	
17773	5	0.58318	
17773	7	0.552756	
17773	10	0.530157	
17773	14	0.475123	
17774	0	0.519457	
17774	1	0.5298	
17774	3	0.506654	
17774	5	0.455745	
17774	7	0.405917	
17774	10	0.41961	
17775	3	0.4967	
17775	5	0.341595	
17775	10	0.38919	
17775	14	0.369619	
17776	0	0.39929	
17776	1	0.400071	
17776	3	0.409018	
17776	5	0.276815	
17776	7	0.269457	
17776	14	0.192073	
17777	0	0.40974	
17777	1	0.336555	
17777	5	0.193829	
17777	7	0.238061	
17778	0	0.495452	
17778	1	0.39348	
17778	3	0.358225	
17778	7	0.276135	
17778	14	0.150163	
17779	0	0.279322	
17779	1	0.272404	
17779	3	0.192001	
17779	10	0.108827	
17780	0	0.275344	
17780	1	0.475977	
17780	5	0.267345	
17780	10	0.552462	
17780	14	0.302297	
17781	0	0.272692	
17781	1	0.440781	
17781	3	0.318635	
17781	7	0.217097	
17781	10	0.38377	
17781	14	0.141106	
17782	3	0.593246	
17782	5	0.393301	
17782	7	0.35538	
17782	10	0.140951	
17782	14	0.336394	
17783	0	0.471986	
17783	3	0.296607	
17783	5	0.230044	
17783	7	0.201666	
17783	10	0.157252	
17783	14	0.163202	
17784	0	0.603401	
17784	1	0.610759	
17784	5	0.474303	
17784	7	0.542716	
17784	10	0.0126729	
17785	0	0.546497	
17785	1	0.712531	
17785	3	0.507844	
17785	5	0.49882	
17785	7	0.463679	
17785	10	0.768348	
17785	14	0.392595	
17786	0	0.44236	
17786	1	0.680547	
17786	3	0.25772	
17786	5	0.555679	
17786	10	0.480922	
17786	14	0.382507	
17787	0	0.353033	
17787	1	0.260045	
17787	3	0.328602	
17787	7	0.262655	
17787	10	0.0559823	
17788	0	0.293982	
17788	1	0.289086	
17788	3	0.269497	
17788	5	0.240273	
17788	7	0.234646	
17788	10	0.217663	
17788	14	0.192837	
17789	0	0.299369	
17789	1	0.334091	
17789	3	0.281205	
17789	5	0.290769	
17789	7	0.258217	
17789	10	0.24431	
17789	14	0.365762	
17790	0	0.617092	
17790	5	0.578675	
17790	7	0.731827	
17790	10	0.146755	
17791	0	0.376486	
17791	5	0.317786	
17791	10	0.27975	
17791	14	0.224682	
17792	0	0.387885	
17792	1	0.367436	
17792	3	0.360431	
17792	5	0.353105	
17792	7	0.307824	
17792	10	0.24885	
17792	14	0.248261	
17793	0	0.617758	
17793	1	0.584696	
17793	3	0.489841	
17793	5	0.522343	
17793	7	0.358735	
17793	10	0.500114	
17793	14	0.419575	
17794	0	0.601246	
17794	1	0.588206	
17794	3	0.579467	
17794	5	0.490786	
17794	7	0.380101	
17794	10	0.319524	
17794	14	0.416272	
17795	0	0.539453	
17795	1	0.363844	
17795	3	0.474591	
17795	7	0.384041	
17796	0	0.193155	
17796	1	0.183893	
17796	3	0.153894	
17796	5	0.161342	
17796	7	0.147417	
17796	14	0.109872	
17797	0	0.366537	
17797	1	0.365612	
17797	3	0.346232	
17797	5	0.319977	
17797	7	0.310692	
17797	10	0.543124	
17797	14	0.243597	
17798	0	0.416294	
17798	1	0.408026	
17798	3	0.438511	
17798	5	0.412729	
17798	7	0.454929	
17798	10	0.300473	
17798	14	0.280217	
17799	0	0.432405	
17799	1	0.240232	
17799	3	0.379729	
17799	5	0.124755	
17799	10	0.557258	
17799	14	0.276748	
17800	0	0.522847	
17800	3	0.402938	
17800	5	0.453249	
17800	7	0.450462	
17800	10	0.233005	
17800	14	0.371764	
17801	0	0.398956	
17801	1	0.428124	
17801	3	0.390491	
17801	5	0.363441	
17801	7	0.332128	
17801	14	0.308276	
17802	0	0.362523	
17802	1	0.624486	
17802	3	0.20563	
17802	5	0.353315	
17802	7	0.154795	
17802	10	0.55092	
17802	14	0.467202	
17803	0	0.461981	
17803	1	0.447057	
17803	3	0.434902	
17803	5	0.403577	
17803	7	0.375488	
17803	10	0.357958	
17803	14	0.320565	
17804	0	0.472663	
17804	1	0.456464	
17804	3	0.45527	
17804	5	0.431451	
17804	7	0.375548	
17804	10	0.347115	
17804	14	0.338292	
17805	0	0.023815	
17805	1	0.500282	
17805	3	0.474396	
17805	5	0.479474	
17805	7	0.439854	
17805	14	0.417389	
17806	0	0.418768	
17806	1	0.336706	
17806	3	0.382435	
17806	5	0.355804	
17806	7	0.359303	
17806	10	0.319572	
17806	14	0.28167	
17807	1	0.500976	
17807	3	0.446713	
17807	5	0.453342	
17807	7	0.418326	
17807	10	0.16426	
17807	14	0.337021	
17808	0	0.362475	
17808	1	0.333683	
17808	3	0.293986	
17808	5	0.359111	
17808	7	0.334361	
17808	10	0.423874	
17808	14	0.291527	
17809	0	0.495259	
17809	1	0.484288	
17809	3	0.432424	
17809	5	0.505243	
17809	7	0.420838	
17809	10	0.378927	
17809	14	0.609698	
17810	0	0.567062	
17810	1	0.72787	
17810	3	0.624502	
17810	5	0.471481	
17810	7	0.481258	
17810	10	0.431223	
17810	14	0.515382	
17811	0	0.42873	
17811	1	0.333337	
17811	3	0.333645	
17811	5	0.311866	
17811	7	0.282081	
17812	0	0.64935	
17812	1	0.699473	
17812	7	0.663187	
17812	14	0.449601	
17813	0	0.469549	
17813	1	0.462952	
17813	3	0.427298	
17813	5	0.302457	
17813	7	0.329057	
17813	10	0.142247	
17813	14	0.230569	
17814	0	0.296789	
17814	1	0.218968	
17814	5	0.0902149	
17814	7	0.0922433	
17815	0	0.508732	
17815	1	0.436796	
17815	3	0.38446	
17815	7	0.459551	
17816	1	0.0827653	
17816	3	0.381256	
17816	5	0.307412	
17816	10	0.285979	
17816	14	0.198974	
17817	0	0.632433	
17817	1	0.425933	
17817	3	0.327774	
17817	5	0.363781	
17817	10	0.184137	
17817	14	0.312633	
17818	0	0.582052	
17818	5	0.455024	
17818	10	0.368299	
17818	14	0.290008	
17819	0	0.47536	
17819	1	0.430275	
17819	3	0.313502	
17819	7	0.179196	
17819	14	0.128564	
17820	0	0.197918	
17820	1	0.125859	
17820	3	0.311334	
17820	10	0.390747	
17821	0	0.502191	
17821	1	0.441972	
17821	5	0.16852	
17821	10	0.250939	
17822	0	0.556468	
17822	1	0.528288	
17822	3	0.27091	
17822	5	0.281925	
17822	7	0.186154	
17822	10	0.196557	
17822	14	0.196269	
17823	0	0.519148	
17823	1	0.490877	
17823	3	0.401504	
17823	5	0.352676	
17823	7	0.294621	
17823	10	0.269223	
17823	14	0.213204	
17824	0	0.28488	
17824	1	0.253856	
17824	3	0.181925	
17824	5	0.15008	
17824	7	0.131914	
17824	10	0.43809	
17824	14	0.0992966	
17825	0	0.306164	
17825	1	0.238552	
17825	3	0.167273	
17825	5	0.156373	
17825	7	0.124658	
17825	14	0.0773578	
17826	0	0.265459	
17826	1	0.272768	
17826	3	0.114241	
17826	5	0.15825	
17826	7	0.128882	
17826	10	0.346603	
17826	14	0.0747801	
17827	0	0.55969	
17827	5	0.472773	
17827	10	0.412182	
17827	14	0.377598	
17828	0	0.518937	
17828	1	0.285095	
17828	3	0.16025	
17828	5	0.3713	
17828	7	0.162063	
17828	10	0.307089	
17828	14	0.143454	
17829	0	0.553661	
17829	1	0.525417	
17829	3	0.468966	
17829	5	0.381556	
17829	7	0.069993	
17829	10	0.993382	
17829	14	0.184995	
17830	0	0.483976	
17830	1	0.432603	
17830	3	0.337448	
17830	5	0.285499	
17830	7	0.279294	
17830	14	0.283475	
17831	0	0.539312	
17831	1	0.547876	
17831	3	0.468011	
17831	5	0.449418	
17831	7	0.457571	
17831	10	0.302764	
17831	14	0.36863	
17832	1	0.486406	
17832	3	0.0335738	
17832	5	0.348156	
17832	7	0.0307346	
17832	10	0.0851881	
17832	14	0.0169812	
17833	0	0.743107	
17833	1	0.418137	
17833	3	0.734582	
17833	5	0.334253	
17833	7	0.585702	
17833	10	0.323669	
17833	14	0.25015	
17834	0	0.49945	
17834	1	0.556638	
17834	3	0.684916	
17834	5	0.482046	
17834	7	0.407382	
17834	10	0.364495	
17835	0	0.588781	
17835	1	0.58962	
17835	3	0.550428	
17835	5	0.483189	
17835	7	0.479617	
17835	10	0.381938	
17835	14	0.346801	
17836	0	0.487253	
17836	5	0.398697	
17836	7	0.319661	
17836	10	0.265552	
17836	14	0.247783	
17837	0	1	
17837	1	1	
17837	3	0.389335	
17837	7	0.345252	
17837	14	0.309986	
17838	0	0.62528	
17838	1	0.479911	
17838	3	0.320195	
17838	5	0.395393	
17838	7	0.382523	
17838	10	0.33866	
17838	14	0.277366	
17839	3	0.362793	
17839	5	0.379612	
17839	7	0.368475	
17839	10	0.336682	
17840	0	0.443389	
17840	1	0.456895	
17840	3	0.388185	
17840	5	0.339734	
17840	7	0.315318	
17840	10	0.275078	
17840	14	0.236661	
17841	0	0.387605	
17841	1	0.404423	
17841	3	0.234753	
17841	5	0.376782	
17841	7	0.408786	
17841	10	0.509083	
17841	14	0.284765	
17842	5	0.402131	
17842	7	0.452679	
17842	10	0.163003	
17842	14	0.409147	
17843	0	0.519681	
17843	1	0.461173	
17843	3	0.404833	
17843	5	0.368731	
17843	7	0.339595	
17843	10	0.277911	
17843	14	0.319049	
17844	0	0.472216	
17844	1	0.407445	
17844	5	0.365353	
17844	7	0.33637	
17844	10	0.696169	
17844	14	0.250184	
17845	0	0.306153	
17845	5	0.363588	
17845	7	0.392965	
17845	10	0.185332	
17846	0	0.523876	
17846	5	0.33436	
17846	10	0.367603	
17846	14	0.171837	
17847	0	0.288544	
17847	1	0.294091	
17847	3	0.302537	
17847	5	0.248181	
17847	7	0.219768	
17847	10	0.313567	
17847	14	0.19248	
17848	0	0.490719	
17848	1	0.489168	
17848	3	0.319767	
17848	7	0.396299	
17848	10	0.391048	
17849	0	0.313819	
17849	1	0.291112	
17849	3	0.256506	
17849	5	0.188364	
17849	7	0.198687	
17849	10	0.147619	
17850	0	0.422157	
17850	1	0.399435	
17850	3	0.395777	
17850	5	0.327339	
17850	7	0.292797	
17850	10	0.264491	
17850	14	0.185911	
17851	0	0.379462	
17851	1	0.368485	
17851	7	0.221032	
17851	10	0.224212	
17852	0	0.514484	
17852	1	0.519891	
17852	5	0.393488	
17852	14	0.313071	
17853	0	0.498238	
17853	5	0.567528	
17853	7	0.222983	
17853	10	0.214428	
17853	14	0.184625	
17854	0	0.3897	
17854	1	0.256792	
17854	5	0.114099	
17854	7	0.0921341	
17854	10	0.0769945	
17854	14	0.066521	
17855	0	0.497759	
17855	1	0.380022	
17855	3	0.613895	
17855	5	0.253975	
17855	7	0.618464	
17855	10	0.448595	
17855	14	0.193681	
17856	0	0.294207	
17856	1	0.230508	
17856	5	0.146223	
17856	7	0.142092	
17857	0	0.437974	
17857	1	0.356422	
17857	3	0.256251	
17857	10	0.154811	
17858	0	0.959494	
17858	1	0.288588	
17858	3	0.732138	
17858	5	0.160139	
17858	10	0.590134	
17858	14	0.0556624	
17859	1	0.73083	
17859	3	0.261909	
17859	5	0.594387	
17859	7	0.231284	
17859	10	0.209362	
17860	0	0.263246	
17860	1	0.168198	
17860	3	1.00192	
17860	7	0.112115	
17860	10	0.0582545	
17861	0	0.518728	
17861	1	0.448726	
17861	3	0.323673	
17861	5	0.253451	
17861	7	0.245071	
17861	10	0.421601	
17861	14	0.309423	
17862	0	0.298243	
17862	1	0.220089	
17862	5	0.0912806	
17862	7	0.0717381	
17863	0	0.711158	
17863	1	0.511409	
17863	3	0.401631	
17863	7	0.427741	
17863	10	0.00115855	
17864	0	0.1515	
17864	1	0.998141	
17864	5	0.179642	
17864	7	0.135765	
17864	10	0.102072	
17864	14	0.176276	
17865	0	0.0641423	
17865	1	0.397258	
17865	3	0.278485	
17865	7	0.186108	
17865	10	0.0594049	
17866	0	0.459464	
17866	3	0.269842	
17866	5	0.268632	
17866	7	0.115483	
17866	10	0.141282	
17867	0	0.394917	
17867	1	0.334795	
17867	3	0.222729	
17867	5	0.276315	
17867	7	0.238962	
17867	10	0.176587	
17867	14	0.222446	
17868	0	0.285229	
17868	1	0.468558	
17868	3	0.376838	
17868	5	0.203226	
17868	7	0.516757	
17869	1	0.0925839	
17869	3	0.0939633	
17869	5	0.14383	
17869	10	0.0463288	
17870	0	0.275644	
17870	1	0.207855	
17870	5	0.0583157	
17870	14	0.0412706	
17871	0	0.381407	
17871	1	0.256322	
17871	3	0.203201	
17871	5	0.119342	
17871	7	0.116441	
17871	10	0.429654	
17872	0	0.266232	
17872	1	0.222578	
17872	5	0.0594501	
17872	7	0.0352094	
17873	0	0.480278	
17873	3	0.315661	
17873	5	0.194004	
17873	10	0.146398	
17874	0	0.537664	
17874	1	0.425133	
17874	3	0.403563	
17874	5	0.406059	
17874	10	0.403668	
17875	0	0.265283	
17875	5	0.174086	
17875	7	0.155813	
17875	10	0.144676	
17876	0	0.289232	
17876	1	0.295693	
17876	3	0.235722	
17876	5	0.217282	
17876	7	0.184283	
17877	0	0.439731	
17877	1	0.460217	
17877	3	0.329504	
17877	5	0.309533	
17877	7	0.273952	
17877	10	0.492791	
17877	14	0.204555	
17878	3	0.34588	
17878	5	0.314831	
17878	7	0.282576	
17878	10	0.52681	
17878	14	0.157485	
17879	0	0.430596	
17879	1	0.5238	
17879	7	0.152966	
17879	10	0.121486	
17880	0	0.564575	
17880	1	0.497774	
17880	7	0.281931	
17880	10	0.799991	
17880	14	0.132113	
17881	0	0.546198	
17881	1	0.314831	
17881	3	0.233748	
17881	10	0.0922053	
17881	14	0.0570796	
17882	3	0.517375	
17882	7	0.215006	
17882	10	0.19621	
17882	14	0.522767	
17883	0	0.329384	
17883	5	0.275517	
17883	7	0.237864	
17883	14	0.223735	
17884	0	0.357768	
17884	1	0.35316	
17884	5	0.237418	
17884	7	0.167711	
17885	0	0.362543	
17885	1	0.291724	
17885	3	0.257901	
17885	5	0.213651	
17885	7	0.183429	
17885	10	0.163567	
17885	14	0.114337	
17886	0	0.122116	
17886	1	0.100187	
17886	3	0.0868897	
17886	5	0.0567273	
17887	0	0.430059	
17887	1	0.424827	
17887	3	0.234582	
17887	5	0.288802	
17887	7	0.267672	
17887	10	0.237496	
17887	14	0.177805	
17888	0	0.497717	
17888	5	0.271366	
17888	10	0.171314	
17888	14	0.180902	
17889	0	0.459115	
17889	1	0.493696	
17889	3	0.360414	
17889	7	0.257019	
17889	10	0.227949	
17889	14	0.180404	
17890	1	1.00386	
17890	3	0.676494	
17890	10	0.291119	
17890	14	0.290567	
17891	1	0.342814	
17891	3	0.250593	
17891	5	0.13215	
17891	7	0.293494	
17891	10	0.475563	
17892	0	0.584895	
17892	1	0.758721	
17892	3	0.241488	
17892	5	0.0350685	
17892	10	0.200567	
17893	0	0.509238	
17893	1	0.353485	
17893	7	0.374053	
17893	10	0.996928	
17893	14	0.105091	
17894	0	0.316567	
17894	1	0.269378	
17894	5	0.159969	
17894	10	0.782432	
17894	14	0.0919668	
17895	3	0.378742	
17895	7	0.308598	
17895	10	0.41906	
17895	14	0.232799	
17896	0	0.301966	
17896	1	0.2607	
17896	5	0.171478	
17896	10	0.08579	
17896	14	0.0705222	
17897	0	0.318	
17897	1	0.279256	
17897	3	0.245387	
17897	5	0.141483	
17897	7	0.211078	
17897	14	0.0817723	
17898	0	0.478817	
17898	1	0.44349	
17898	3	0.437792	
17898	5	0.375633	
17899	0	0.399603	
17899	1	0.387288	
17899	3	0.232296	
17899	5	0.397817	
17899	7	0.319165	
17899	10	0.315295	
17900	1	0.348246	
17900	3	0.288302	
17900	5	0.273921	
17900	7	0.560002	
17900	14	0.164999	
17901	0	0.463656	
17901	3	0.370105	
17901	7	0.302338	
17901	10	0.0609533	
17901	14	0.214545	
17902	0	0.36063	
17902	1	0.40776	
17902	3	0.325221	
17902	5	0.288697	
17902	7	0.275443	
17902	10	0.171219	
17902	14	0.196344	
17903	0	0.31793	
17903	1	0.385123	
17903	3	0.383789	
17903	5	0.137929	
17903	7	0.237186	
17903	10	0.130301	
17903	14	0.252448	
17904	3	0.509251	
17904	5	0.385985	
17904	10	0.453363	
17904	14	0.327961	
17905	0	0.611986	
17905	1	0.605163	
17905	3	0.598529	
17905	7	0.568328	
17905	10	0.518748	
17905	14	0.500383	
17906	0	0.33015	
17906	1	0.222708	
17906	3	0.301529	
17906	7	0.260642	
17907	0	0.369989	
17907	1	0.375672	
17907	3	0.346952	
17907	5	0.295406	
17907	7	0.308279	
17907	10	0.356896	
17907	14	0.226401	
17908	0	0.383132	
17908	1	0.488269	
17908	3	0.42115	
17908	5	0.412059	
17908	7	0.409828	
17908	10	0.381498	
17909	0	0.396313	
17909	1	0.408047	
17909	3	0.323067	
17909	7	0.32128	
17910	0	0.386528	
17910	1	0.398603	
17910	3	0.386071	
17910	5	0.350508	
17910	7	0.328514	
17910	10	0.290434	
17910	14	0.2439	
17911	3	0.379711	
17911	7	0.331416	
17911	10	0.313633	
17911	14	0.257812	
17912	1	0.207492	
17912	5	0.36413	
17912	10	0.371215	
17912	14	0.351396	
17913	0	0.467589	
17913	1	0.478434	
17913	3	0.359249	
17913	14	0.206468	
17914	0	0.567702	
17914	1	0.560657	
17914	3	0.541626	
17914	5	0.509319	
17914	7	0.503046	
17914	10	0.468609	
17914	14	0.448619	
17915	0	0.529313	
17915	1	0.526226	
17915	3	0.500312	
17915	5	0.474683	
17915	7	0.464124	
17915	10	0.427832	
17915	14	0.383878	
17916	0	0.428805	
17916	1	0.425951	
17916	5	0.373165	
17916	7	0.357606	
17916	10	0.350687	
17916	14	0.293599	
17917	0	0.619837	
17917	1	0.544561	
17917	3	0.503166	
17917	7	0.513347	
17917	10	0.476847	
17918	1	0.475083	
17918	3	0.434609	
17918	5	0.448149	
17918	7	0.451371	
17918	10	0.0838285	
17919	0	0.49187	
17919	1	0.414889	
17919	5	0.367807	
17919	7	0.319669	
17919	10	0.4005	
17919	14	0.306651	
17920	0	0.405107	
17920	3	0.500093	
17920	5	0.115163	
17920	7	0.0687281	
17920	10	0.182522	
17920	14	0.299209	
17921	0	0.424415	
17921	1	0.485232	
17921	3	0.38121	
17921	5	0.366227	
17921	7	0.345005	
17921	10	0.321392	
17921	14	0.287495	
17922	0	0.641457	
17922	1	0.634809	
17922	3	0.615388	
17922	5	0.594548	
17922	7	0.858822	
17922	10	0.558622	
17922	14	0.518129	
17923	0	0.393882	
17923	1	0.382009	
17923	3	0.366286	
17923	5	0.34259	
17923	7	0.317646	
17923	10	0.33451	
17923	14	0.257342	
17924	0	0.410097	
17924	1	0.404167	
17924	5	0.368696	
17924	7	0.344455	
17924	10	0.325751	
17924	14	0.291612	
17925	0	0.246307	
17925	1	0.227912	
17925	3	0.243449	
17925	5	0.190178	
17925	7	0.20154	
17925	14	0.171148	
17926	0	0.259395	
17926	1	0.259065	
17926	3	0.23925	
17926	5	0.205365	
17926	7	0.194562	
17926	14	0.161854	
17927	0	0.429495	
17927	1	0.384312	
17927	3	0.415428	
17927	5	0.335181	
17927	7	0.377571	
17927	10	0.339101	
17927	14	0.304899	
17928	0	0.393736	
17928	1	0.380513	
17928	3	0.361176	
17928	5	0.188953	
17928	7	0.320071	
17928	10	0.290394	
17928	14	0.255065	
17929	0	0.644163	
17929	1	0.643854	
17929	3	0.624876	
17929	5	0.59968	
17929	7	0.586009	
17929	10	0.568798	
17929	14	0.549432	
17930	0	0.304888	
17930	1	0.17595	
17930	3	0.271702	
17930	5	0.25051	
17930	10	0.21305	
17930	14	0.161814	
17931	0	0.442503	
17931	1	0.380765	
17931	3	0.510945	
17931	5	0.332079	
17931	7	0.340361	
17931	14	0.269605	
17932	1	0.68178	
17932	3	0.607037	
17932	7	0.708089	
17932	10	0.0584895	
17932	14	0.522676	
17933	0	0.344745	
17933	1	0.285278	
17933	3	0.184394	
17933	5	0.245024	
17933	10	0.127006	
17934	0	0.358753	
17934	1	0.320919	
17934	7	0.197342	
17934	14	0.238394	
17935	0	0.367764	
17935	3	0.356892	
17935	5	0.320988	
17935	7	0.322188	
17935	10	0.292589	
17935	14	0.254664	
17936	0	0.581145	
17936	1	0.32219	
17936	3	0.370163	
17936	5	0.417523	
17936	14	0.272403	
17937	0	0.352918	
17937	1	0.359089	
17937	3	0.230898	
17937	5	0.314079	
17937	7	0.293994	
17937	10	0.282473	
17937	14	0.23793	
17938	0	0.309464	
17938	1	0.308056	
17938	3	0.267584	
17938	5	0.219923	
17938	7	0.23525	
17938	14	0.191658	
17939	0	0.365848	
17939	1	0.180087	
17939	3	0.304015	
17939	5	0.321149	
17939	7	0.305533	
17939	10	0.239102	
17939	14	0.252863	
17940	0	0.198577	
17940	1	0.186029	
17940	3	0.204961	
17940	5	0.168378	
17940	7	0.152798	
17940	14	0.10783	
17941	0	0.382134	
17941	1	0.364258	
17941	3	0.344443	
17941	7	0.316424	
17941	10	0.368766	
17941	14	0.207007	
17942	0	0.465857	
17942	1	0.459425	
17942	3	0.3603	
17942	5	0.396569	
17942	7	0.394606	
17942	14	0.313599	
17943	0	0.420191	
17943	1	0.385944	
17943	3	0.252338	
17943	5	0.274707	
17943	7	0.292736	
17943	10	0.0559797	
17943	14	0.278207	
17944	0	0.415861	
17944	1	0.396927	
17944	5	0.447992	
17944	7	0.447084	
17944	14	0.353016	
17945	0	0.522961	
17945	1	0.489173	
17945	3	0.351201	
17945	5	0.440439	
17945	7	0.426984	
17945	10	0.398969	
17945	14	0.386238	
17946	0	0.424208	
17946	1	0.316324	
17946	5	0.274819	
17946	7	0.330391	
17946	14	0.17233	
17947	1	0.317486	
17947	5	0.293775	
17947	7	0.340657	
17947	10	0.297219	
17947	14	0.247337	
17948	0	0.614325	
17948	1	0.598571	
17948	3	0.578442	
17948	5	0.564285	
17948	7	0.538511	
17948	10	0.577175	
17948	14	0.482035	
17949	0	0.350996	
17949	1	0.358905	
17949	3	0.324817	
17949	5	0.300486	
17949	7	0.293945	
17949	10	0.291846	
17950	0	0.232085	
17950	1	0.193248	
17950	5	0.186022	
17950	7	0.167917	
17950	10	0.155265	
17950	14	0.125448	
17951	0	0.212719	
17951	1	0.225448	
17951	5	0.190768	
17951	7	0.170881	
17951	10	0.155971	
17952	0	0.134133	
17952	1	0.114769	
17952	3	0.129384	
17952	5	0.102414	
17952	7	0.0946779	
17952	10	0.0889146	
17952	14	0.0662404	
17953	0	0.574635	
17953	1	0.570838	
17953	3	0.537798	
17953	5	0.512897	
