ID	t	A0
757	22	0.213832190673256
757	17	0.163321484158868
757	12	0.146120287133363
757	9	0.143605916922276
757	6	0.131765151502619
757	4	0.137266011897054
757	3	0.0739127326164911
757	2	0.077517833362172
757	1	0.0991645873426659
757	0	0.0943445778740698
758	30	0.13631342880672
758	22	0.102340926693014
758	17	0.0652841380978645
758	12	0.0450243110758703
758	9	0.0413479586981469
758	6	0.0121032762078639
758	4	0.00482817839001162
758	3	0.00434968126615791
758	2	0.00226598272951955
758	1	0.00156246660931456
758	0	0
759	30	0.161905979693889
759	22	0.118376232474312
759	17	0.0794142644192365
759	12	0.0722954212162117
759	9	0.0546157793756567
759	6	0.0336958339092723
759	4	0.0244155488831641
759	3	0.0122250258598138
759	2	0.00810359835747489
759	1	0.0110794044648115
759	0	0.00265870950717178
760	30	0.149930775655981
760	22	0.11834960108542
760	17	0.0821851882290264
760	12	0.0630923987523474
760	9	0.0531041853362767
760	6	0.0297350787516052
760	4	0.0155865031157817
760	3	0.0134768958748175
760	2	0.00649303251769605
760	1	0.00459746021060058
760	0	0.0188045623327032
761	30	0.150072852131665
761	22	0.114666622214616
761	17	0.0852484101846065
761	12	0.0652221014084291
761	9	0.0520538250299266
761	6	0.0316941787038941
761	4	0.0219645397252765
761	3	0.0151238368094763
761	2	0.00933431867443753
761	1	0.0102497562493755
761	0	0.00425483020552213
762	30	0.160085176573177
762	22	0.124956533561925
762	17	0.0930483477567004
762	12	0.0753823538003504
762	9	0.0613129965883076
762	6	0.0409154135778407
762	4	0.0287020507335158
762	3	0.0221878530803259
762	2	0.021106733706813
762	1	0.0187216026404951
762	0	0.0102591391776311
763	30	0.143845340717907
763	22	0.118374453859274
763	17	0.0763055349694622
763	12	0.0600497501265911
763	9	0.049096884657334
763	6	0.0274689235266249
763	4	0.0194967630981606
763	3	0.0113397105777538
763	2	0.0119212733023454
763	1	0.0064009278312346
763	0	0.00357591029797671
764	30	0.204881584484187
764	22	0.155045899597003
764	17	0.105493987191331
764	12	0.0855465445641787
764	9	0.060777693852913
764	6	0.0366275303377926
764	4	0.021670885137395
764	3	0.0137409782124184
764	2	0.00648689017126545
764	1	0.00543269828144425
764	0	1.44705993204957e-05
765	30	0.145571361566495
765	22	0.107004186816546
765	17	0.072825501348255
765	12	0.0524815897857079
765	9	0.0425441073556981
765	6	0.0236937327865724
765	4	0.0128912086403587
765	3	0.00561151083427292
765	2	0.0035724870925796
765	1	0.00324908514849091
765	0	0.00365474918595903
766	30	0.195768596711502
766	22	0.138501018629652
766	17	0.0987050866222031
766	12	0.0785322227636283
766	9	0.0577829404815158
766	6	0.0364146072414172
766	4	0.0210407237545186
766	3	0.0124996855828783
766	2	0.00592097000336128
766	1	0.00316867559357374
766	0	7.75022044710759e-05
767	30	0.123844280446744
767	22	0.0840799430269579
767	17	0.0642121366473741
767	12	0.0444370456870115
767	9	0.0307888714221078
767	6	0.0122430709920233
767	4	0.0102850174425277
767	3	0.00223368912768257
767	2	0.00584637115123314
767	1	0.00241607530193085
767	0	0.00220952017548588
768	30	0.155940501604785
768	22	0.114316670014958
768	17	0.0869920770107685
768	12	0.0643676213973161
768	9	0.0542166633606366
768	6	0.0320801845957803
768	4	0.020758450569284
768	3	0.0149566242840355
768	2	0.00795885512222475
768	1	0.00583502900007068
768	0	0.00720279128239858
769	30	0.178097378950092
769	22	0.136066422504057
769	17	0.0933115553727144
769	12	0.0791374069379943
769	9	0.0625540926703551
769	6	0.0352104373179832
769	4	0.0337509699388156
769	3	0.0217891692305364
769	2	0.0159763123178664
769	1	0.0158400649947456
769	0	0.014746664655728
770	30	0.148485017118195
770	22	0.109222066501706
770	17	0.0805644852308576
770	12	0.0571005960413896
770	9	0.0447110549072893
770	6	0.0239771819302761
770	4	0.00786598032058543
770	3	0.00565722453025496
770	2	0.00385007855538477
770	1	0.001809649575391
770	0	0.00292123219886607
771	30	0.153221037599412
771	22	0.115366397515412
771	17	0.0804119302786003
771	12	0.062562969184893
771	9	0.0508587915796505
771	6	0.021133247453308
771	4	0.0151471899419655
771	3	0.0100608720314989
771	2	0.009267820216771
771	1	0.010592690817146
771	0	0.00776704408501685
772	30	0.134554794929027
772	22	0.086380505099568
772	17	0.0523611165737525
772	12	0.0409595864965653
772	9	0.0192284342867379
772	6	0.0128781428783723
772	4	0.00379187917545114
772	3	0.00144735164978224
772	2	0
772	1	0.0013181554353875
772	0	0
773	30	0.150533444541484
773	22	0.105003860972687
773	17	0.0753707908038927
773	12	0.0596101287143692
773	9	0.0441987908680669
773	6	0.0215728332107671
773	4	0.0179924056811241
773	3	0.00417807866033071
773	2	0.00190453796847735
773	1	0.00138915205743748
773	0	0.000630585599932947
774	30	0.130128462962122
774	22	0.085189130111609
774	17	0.0630076110420626
774	12	0.042776905296615
774	9	0.035009820528975
774	6	0.00613118608395089
774	4	0.00180586262498332
774	3	0.000231295054827204
774	2	0.00193330682946909
774	1	2.28181729938676e-05
774	0	0
775	30	0.187215680173952
775	22	0.132105229169782
775	17	0.0909795944396441
775	12	0.0673957062305919
775	9	0.0445551453120405
775	6	0.0124945012065223
775	4	0.0055337364506619
775	3	0.00459469273255773
775	2	0.00137337971311407
775	1	0
775	0	0
776	30	0.192964826925856
776	22	0.135959090903099
776	17	0.0968607169598239
776	12	0.0747859377931294
776	9	0.0625875563114571
776	6	0.0346071114189954
776	4	0.0235215495448944
776	3	0.0103790267963877
776	2	0.00680317318563873
776	1	0.00491052551399687
776	0	0.00224966342463036
777	30	0.142722147977297
777	22	0.101851521921819
777	17	0.0718304662681924
777	12	0.058207534431153
777	9	0.0431022141485928
777	6	0.022899969178274
777	4	0.0133797405315007
777	3	0.00534728827680695
777	2	0.00859082298288038
777	1	0.00426314807363198
777	0	0.00215663839854538
778	30	0.132476321957575
778	22	0.0925626412464474
778	17	0.0657470721297951
778	12	0.0534028881363436
778	9	0.0347191721095401
778	6	0.0210827035703449
778	4	0.0233873055724398
778	3	0.00795711126059707
778	2	0.0175345044304558
778	1	0.0140700685345981
778	0	0.00505818792607395
779	30	0.143396447947898
779	22	0.100301039759151
779	17	0.0779550744023094
779	12	0.0607139511029852
779	9	0.0467739772170467
779	6	0.0272813868332625
779	4	0.007285170246148
779	3	0.00830294106053187
779	2	0.00672530052850067
779	1	0.00501773809565378
779	0	0.00267168835714529
780	30	0.116379851647209
780	22	0.0816763026786703
780	17	0.0544529912959946
780	12	0.0345154768835879
780	9	0.0263964519613848
780	6	0.0141733419881871
780	4	0.00370749624781789
780	3	0.00528868193078414
780	2	0.00343317939900322
780	1	0.00198746032510423
780	0	0.00284932189037754
781	30	0.146202468043145
781	22	0.0999090811903819
781	17	0.0745300373513934
781	12	0.0543090672402538
781	9	0.0445050729710426
781	6	0.0288531396861859
781	4	0.010784005807028
781	3	0.00434957614351932
781	2	0.00230605412131424
781	1	0.00109644988597472
781	0	0.000140045352021067
782	30	0.179833387258785
782	22	0.146966445089305
782	17	0.0872794698737056
782	12	0.0670050033480691
782	9	0.0440474621042934
782	6	0.0285843927119842
782	4	0.0169913318392473
782	3	0.0116417672932962
782	2	0.00348545862623931
782	1	0.00554208995146311
782	0	0.000917615489141118
783	30	0.205357022834764
783	22	0.171533699225746
783	17	0.104302084808971
783	12	0.0923470205933048
783	9	0.0913564660327059
783	6	0.0395246809860368
783	4	0.032714203502637
783	3	0.0265282394824676
783	2	0.0280912703776468
783	1	0.088161769278036
783	0	0.00774094164978019
784	30	0.195299915110635
784	22	0.145713299364606
784	17	0.100036258374874
784	12	0.0868009767254933
784	9	0.0468394303145216
784	6	0.0256301990883671
784	4	0.0241765718096708
784	3	0.0104899339772014
784	2	0.0146223590859085
784	1	0.0065287038356054
784	0	0.00277066229569292
785	30	0.185308098395269
785	22	0.140388610762511
785	17	0.0987372710915344
785	12	0.0764752270898833
785	9	0.0705714838745805
785	6	0.0492853718135822
785	4	0.0230272401372896
785	3	0.0219776505874777
785	2	0.0199370036710739
785	1	0.0240867922726885
785	0	0.0239090262307476
786	30	0.0832556394380295
786	22	0.0693304334864455
786	17	0.0457294038224889
786	12	0.0368403544714767
786	9	0.0289586927251191
786	6	0.016247420277487
786	4	0.00985049777545509
786	3	0.00356040953642485
786	2	0.00223032172717666
786	1	0.00125743618147923
786	0	0.00134645853933115
787	30	0.171866579641986
787	22	0.128946183900075
787	17	0.0744571885716583
787	12	0.0673590189392806
787	9	0.0465682490732183
787	6	0.025469233483598
787	4	0.0136100933769324
787	3	0.0124685951909581
787	2	0.00499578642166752
787	1	0.0029880419685103
787	0	0.00409290945638638
788	30	0.27774931507068
788	22	0.222091210233442
788	17	0.161826054127818
788	12	0.135617130260848
788	9	0.102374276698331
788	6	0.0753230235453749
788	4	0.0547104713588829
788	3	0.0440666374915624
788	2	0.0321730785590591
788	1	0.0211751907792202
788	0	0.0185184072193491
789	30	0.137524114497629
789	22	0.0973779823534895
789	17	0.0698551327279483
789	12	0.0527004501156399
789	9	0.041082766875732
789	6	0.0242683660590104
789	4	0.0245935877591955
789	3	0.0041995571282948
789	2	0.00352259224323172
789	1	0.018300166500324
789	0	0.00778249321369459
790	30	0.227980409308971
790	22	0.183772421626589
790	17	0.132278048628994
790	12	0.113984813709661
790	9	0.0876161220385331
790	6	0.0658533438369879
790	4	0.0613224901062214
790	3	0.0472081666614552
790	2	0.0332330179871028
790	1	0.0393691803518441
790	0	0.0295601242950092
791	30	0.139654180532973
791	22	0.103626295225806
791	17	0.0725735319786532
791	12	0.0651459704851373
791	9	0.0461535865606278
791	6	0.0237207558368649
791	4	0.0129321114033486
791	3	0.00584978276894152
791	2	0.00452863598582875
791	1	0.000637155060256035
791	0	4.55962775309413e-05
792	30	0.140115535922503
792	22	0.11873343374522
792	17	0.0746977742975308
792	12	0.0564507891236547
792	9	0.0440216541016293
792	6	0.0202040154913677
792	4	0.0137058470375106
792	3	0.00470144320329666
792	2	0.00292300710869389
792	1	0.00301541064479191
792	0	0.000607525463256533
793	30	0.136339698205576
793	22	0.0950516280827721
793	17	0.0656259172466556
793	12	0.0440094921334879
793	9	0.0337173779289865
793	6	0.0167538032978301
793	4	0.00708708113044465
793	3	0.00410780131360876
793	2	0.000662914884588904
793	1	0.00051322299520496
793	0	6.74835789748934e-05
794	30	0.143151568641209
794	22	0.108768381631597
794	17	0.0824815295317662
794	12	0.0599785821978372
794	9	0.0445406731830633
794	6	0.0223530306988234
794	4	0.0147736824722479
794	3	0.0068361992084571
794	2	0.00374436957747663
794	1	0.00360898571413503
794	0	6.22028518991254e-09
795	30	0.165873688256766
795	22	0.128470106711371
795	17	0.106539173593467
795	12	0.068236409567732
795	9	0.0878621262827327
795	6	0.041803196972876
795	4	0.0141710902776747
795	3	0.0214527073447248
795	2	0.00545714200236745
795	1	0.00337051306154038
795	0	0.000940051647282352
796	30	0.251457432000434
796	22	0.205750310844239
796	17	0.164648430268801
796	12	0.128756173467134
796	9	0.130486916435851
796	6	0.121004343822836
796	4	0.0722039975908182
796	3	0.0690023936256744
796	2	0.10177654581921
796	1	0.0554607015878318
796	0	0.0591425415026363
797	30	0.202063130640911
797	22	0.14859972504279
797	17	0.0984489674985815
797	12	0.0827177130533107
797	9	0.0660177557095716
797	6	0.0368139450201644
797	4	0.030102593616217
797	3	0.0167101416938368
797	2	0.00706395560886633
797	1	0.00892277844377651
797	0	0.00135912357223206
798	30	0.103576776480152
798	22	0.0972064454995381
798	17	0.0657264725631248
798	12	0.0508522938644885
798	9	0.0359559139255609
798	6	0.0199366491880916
798	4	0.00701260779889213
798	3	0.00551914317983983
798	2	0.00336675622879762
798	1	0.00137318503511923
798	0	0.000167396709985048
799	30	0.21027722794896
799	22	0.173176910192354
799	17	0.131317778648793
799	12	0.101923297110601
799	9	0.0977044929515992
799	6	0.0697884821792179
799	4	0.0492447529190999
799	3	0.0460275369400788
799	2	0.0349750141166966
799	1	0.0331883591830995
799	0	0.0317706202303751
800	30	0.139330201196614
800	22	0.108407613787706
800	17	0.0672227232215698
800	12	0.0528925541984827
800	9	0.034733776758695
800	6	0.022081992233259
800	4	0.0161678235071694
800	3	0.0141150518087514
800	2	0.0202726340711416
800	1	0.0216723628778185
800	0	0.00982830084986412
801	30	0.20271711093145
801	22	0.154462198382829
801	17	0.10556843692717
801	12	0.103168020617968
801	9	0.084879450846249
801	6	0.0433785973574092
801	4	0.042596767299775
801	3	0.0250222499140857
801	2	0.0183557124765463
801	1	0.0151115733733913
801	0	0.0156337840279425
802	30	0.154196280233373
802	22	0.111693793045392
802	17	0.0706962709224952
802	12	0.0596072860717189
802	9	0.0399006609220811
802	6	0.0207850705476212
802	4	0.0120423940515894
802	3	0.00868006982558123
802	2	0.00184127620377903
802	1	0.0015217476700556
802	0	0.00158188017486673
803	30	0.135368947542008
803	22	0.095861050164143
803	17	0.0708396460065561
803	12	0.0510249761599398
803	9	0.0336830109534331
803	6	0.0170414183860595
803	4	0.00801675142787026
803	3	0.0037718080581066
803	2	0.000627739106241624
803	1	0.000337674213411526
803	0	0.000246496423234248
804	30	0.144251901814183
804	22	0.0959586043701118
804	17	0.0620419259509233
804	12	0.0537115384236303
804	9	0.0418111033809186
804	6	0.0204003743852509
804	4	0.0102363472804884
804	3	0.0113256391082562
804	2	0.0059158983420985
804	1	0.00126201252243976
804	0	0.00914939005953895
805	30	0.141163661800103
805	22	0.1000915879697
805	17	0.0740209469722722
805	12	0.0494922301376302
805	9	0.0390720157306463
805	6	0.0188143342114212
805	4	0.00994510996336653
805	3	0.0146048026511566
805	2	0.0172936565812577
805	1	0.0112581972581149
805	0	0.00565053683111657
806	30	0.184168775190313
806	22	0.127833402697401
806	17	0.0626403181759114
806	12	0.0748453193800998
806	9	0.0547007534207999
806	6	0.0230364726434728
806	4	0.014791199558277
806	3	0.00497868293672359
806	2	0.00356806460232379
806	1	0.0017231109510597
806	0	0.000307512426188921
807	30	0.112342596082659
807	22	0.0910251774710684
807	17	0.0236429938471599
807	12	0.0387615265949522
807	9	0.011851786412871
807	6	0.0099180711574706
807	4	0.0102357411973789
807	3	0.00231156511794172
807	2	0.00385706300100405
807	1	0.00157152299832652
807	0	0.000182664429720214
808	30	0.15420495017114
808	22	0.100458258691757
808	17	0.0601853852380556
808	12	0.0387870472586047
808	9	0.03339155814061
808	6	0.0123142930956243
